PROBEID	ENTREZID	Coverage	Specificity	Cov_Spec
1554015_a_at	1106	0.0444444444	0.7006993007	0.0311421911
1554016_a_at	79650	0.75	0.4379370629	0.3284527972
1554019_s_at	285753	1	0.7006993007	0.7006993007
1554021_a_at	7559	0.1818181818	0.3503496503	0.0636999364
1554022_at	152206	0.5	0.5255244755	0.2627622378
1554023_s_at	152206	0.5	0.7882867133	0.3941433566
1554029_a_at	9652	0.0909090909	0.8758741259	0.0796249205
1554030_at	411	0.0067567568	0.6131118881	0.0041426479
1554033_at	101928453	1	0.4379370629	0.4379370629
1554036_at	9841	0.0909090909	0.5255244755	0.0477749523
1554037_a_at	9841	0.1818181818	0.7006993007	0.1273998729
1554039_at	80017	0.1111111111	0.5255244755	0.0583916084
1554041_at	100288797	1	0.8758741259	0.8758741259
1554042_s_at	100288797	1	0.5255244755	0.5255244755
1554050_at	27293	0.2	0.7882867133	0.1576573427
1554052_at	23019	0.75	0.7006993007	0.5255244755
1554053_at	10558	0.3333333333	0.7882867133	0.2627622378
1554059_at	6419	0.2	0.8758741259	0.1751748252
1554060_s_at	6419	0.2	0.7006993007	0.1401398601
1554062_at	7499	0.75	0.8444055944	0.6333041958
1554063_at	100533106	1	0.8758741259	0.8758741259
1554067_at	144577	0.3333333333	0.8758741259	0.291958042
1554068_s_at	144577	0.3333333333	0.7882867133	0.2627622378
1554069_at	2046	0.25	0.7006993007	0.1751748252
1554071_at	159989	1	0.7006993007	0.7006993007
1554072_s_at	159989	1	0.4379370629	0.4379370629
1554074_s_at	200172	1	0.6131118881	0.6131118881
1554076_s_at	219902	0.8888888889	0.7882867133	0.7006993007
1554077_a_at	79639	1	0.6131118881	0.6131118881
1554078_s_at	9093	0.25	0.5255244755	0.1313811189
1554079_at	374378	1	0.7006993007	0.7006993007
1554080_at	9125	0.125	0.4379370629	0.0547421329
1554082_a_at	79707	1	0.7777972028	0.7777972028
1554084_a_at	79707	0.5	0.8758741259	0.4379370629
1554085_at	317781	0.5	0.4379370629	0.2189685315
1554086_at	10426	0.2	0.7882867133	0.1576573427
1554091_a_at	114609	0.5	0.6131118881	0.3065559441
1554093_a_at	100289650	1	0.1195804196	0.1195804196
1554096_a_at	155435	1	0.7882867133	0.7882867133
1554097_a_at	554202	1	0.7006993007	0.7006993007
1554101_a_at	84899	1	0.8938811189	0.8938811189
1554102_a_at	84899	1	0.6131118881	0.6131118881
1554105_at	84548	1	0.5255244755	0.5255244755
1554106_at	65065	0.6666666667	0.7006993007	0.4671328671
1554110_at	64866	0.3333333333	0.7882867133	0.2627622378
1554112_a_at	9706	0.5	0.7882867133	0.3941433566
1554113_a_at	9498	1	0.5255244755	0.5255244755
1554114_s_at	85464	0.6666666667	0.9634615385	0.6423076923
1554115_at	3937	0.1	0.1926923077	0.0192692308
1554117_at	160777	0.5	0.7006993007	0.3503496503
1554119_at	79650	0.25	0.6131118881	0.153277972
1554125_a_at	22829	0.25	0.5255244755	0.1313811189
1554126_at	253827	1	0.7006993007	0.7006993007
1554127_s_at	253827	1	0.7006993007	0.7006993007
1554128_at	149685	1	0.2627622378	0.2627622378
1554129_a_at	149685	1	0.7882867133	0.7882867133
1554131_at	54462	0.125	0.7882867133	0.0985358392
1554132_a_at	54462	0.375	0.7006993007	0.2627622378
1554133_at	55680	0.4444444444	0.8758741259	0.3892773893
1554140_at	79819	0.3333333333	0.6131118881	0.2043706294
1554141_s_at	79819	1	0.7882867133	0.7882867133
1554145_a_at	129285	1	0.7006993007	0.7006993007
1554147_s_at	89876	0.75	0.6131118881	0.4598339161
1554148_a_at	9197	0.1052631579	0.6131118881	0.0645380935
1554149_at	56650	1	0.6131118881	0.6131118881
1554151_at	4967	0.125	0.7006993007	0.0875874126
1554152_a_at	4967	0.375	0.7882867133	0.2956075175
1554153_a_at	51317	1	0.5255244755	0.5255244755
1554154_at	54834	0.5	0.8758741259	0.4379370629
1554155_at	79648	0.6666666667	0.5255244755	0.3503496503
1554156_a_at	90199	0.75	0.8758741259	0.6569055944
1554157_a_at	90199	0.75	0.7882867133	0.591215035
1554158_at	10771	0.2307692308	0.7006993007	0.1616998386
1554159_a_at	10771	1	0.6131118881	0.6131118881
1554160_a_at	55663	1	0.6131118881	0.6131118881
1554161_at	9481	1	0.7882867133	0.7882867133
1554163_at	117581	0.5	0.7882867133	0.3941433566
1554167_a_at	51125	1	0.5255244755	0.5255244755
1554168_a_at	30011	0.6	0.5255244755	0.3153146853
1554170_a_at	255374	1	0.8758741259	0.8758741259
1554171_at	9203	0.1	0.8758741259	0.0875874126
1554172_a_at	9203	0.7	0.7006993007	0.4904895105
1554173_at	124599	1	0.7882867133	0.7882867133
1554175_at	124599	1	0.6131118881	0.6131118881
1554176_a_at	285315	1	0.7882867133	0.7882867133
1554177_a_at	27109	0.3333333333	0.9634615385	0.3211538462
1554178_a_at	285172	1	0.7882867133	0.7882867133
1554179_s_at	66004	0.4	0.7882867133	0.3153146853
1554181_at	254122	1	0.4379370629	0.4379370629
1554188_at	341032	1	0.8758741259	0.8758741259
1554190_s_at	79949	0.75	0.7006993007	0.5255244755
1554192_s_at	152992	1	0.4379370629	0.4379370629
1554193_s_at	79694	1	0.4379370629	0.4379370629
1554194_at	541565	1	0.6798951049	0.6798951049
1554195_a_at	389336	1	0.5115384615	0.5115384615
1554196_at	284359	1	0.6131118881	0.6131118881
1554201_at	57010	0.6666666667	0.7006993007	0.4671328671
1554202_x_at	57010	0.6666666667	0.7006993007	0.4671328671
1554205_s_at	130026	1	0.7006993007	0.7006993007
1554206_at	55217	0.3333333333	0.9634615385	0.3211538462
1554208_at	150365	1	0.4379370629	0.4379370629
1554210_at	389874	1	0.7882867133	0.7882867133
1554212_s_at	3788	0.0555555556	0.8758741259	0.0486596737
1554216_at	55610	1	0.6131118881	0.6131118881
1554217_a_at	55610	1	0.8758741259	0.8758741259
1554224_at	101929497	1	0.7006993007	0.7006993007
1554225_a_at	101929497	1	0.5255244755	0.5255244755
1554228_a_at	157556	1	0.0875874126	0.0875874126
1554229_at	153222	1	0.4379370629	0.4379370629
1554231_a_at	252884	1	0.5255244755	0.5255244755
1554233_at	338872	1	0.7006993007	0.7006993007
1554234_at	83473	1	0.7006993007	0.7006993007
1554239_s_at	284273	1	0.6131118881	0.6131118881
1554240_a_at	3683	0.3636363636	0.7006993007	0.2547997457
1554241_at	57533	1	0.0562937063	0.0562937063
1554242_a_at	1690	0.2142857143	0.7006993007	0.1501498501
1554246_at	149466	0.6666666667	0.5991258741	0.3994172494
1554249_a_at	27332	1	0.9634615385	0.9634615385
1554251_at	50809	0.1428571429	0.6131118881	0.0875874126
1554252_a_at	204219	1	0.5115384615	0.5115384615
1554253_a_at	204219	1	0.7882867133	0.7882867133
1554256_a_at	80003	1	0.7006993007	0.7006993007
1554258_a_at	85479	1	0.7006993007	0.7006993007
1554259_at	26086	0.25	0.8758741259	0.2189685315
1554260_a_at	285527	1	0.6131118881	0.6131118881
1554264_at	26586	0.1666666667	0.4379370629	0.0729895105
1554268_at	79906	0.5	0.7006993007	0.3503496503
1554271_a_at	91687	1	0.7006993007	0.7006993007
1554273_a_at	64167	1	0.6131118881	0.6131118881
1554274_a_at	54434	0.2222222222	0.6131118881	0.1362470862
1554277_s_at	57697	0.3333333333	0.5255244755	0.1751748252
1554279_a_at	79979	1	0.6131118881	0.6131118881
1554280_a_at	257169	1	0.4379370629	0.4379370629
1554283_at	25819	1	0.3503496503	0.3503496503
1554285_at	84868	1	0.7006993007	0.7006993007
1554286_at	497049	1	0.6131118881	0.6131118881
1554288_at	57700	0.5	0.7006993007	0.3503496503
1554291_at	23074	1	0.8758741259	0.8758741259
1554292_a_at	23074	1	0.8758741259	0.8758741259
1554293_at	146057	1	0.6131118881	0.6131118881
1554294_s_at	146057	1	0.6131118881	0.6131118881
1554295_x_at	146057	1	0.4136363636	0.4136363636
1554298_a_at	151790	1	0.5255244755	0.5255244755
1554299_at	266743	1	0.7882867133	0.7882867133
1554300_a_at	136306	1	0.6131118881	0.6131118881
1554301_at	645591	1	0.8758741259	0.8758741259
1554302_s_at	645591	0.5	0.7882867133	0.3941433566
1554303_at	3176	0.04	0.7006993007	0.028027972
1554305_at	3976	0.2352941176	0.6131118881	0.1442616207
1554306_at	3707	0.0625	0.7006993007	0.0437937063
1554309_at	8672	0.1	0.7006993007	0.0700699301
1554310_a_at	8672	0.4	0.5255244755	0.2102097902
1554311_a_at	6830	0.6666666667	0.8758741259	0.5839160839
1554312_at	81790	0.1666666667	0.7006993007	0.1167832168
1554317_s_at	115708	1	0.5255244755	0.5255244755
1554318_at	541473	1	0.7882867133	0.7882867133
1554319_at	9252	0.0833333333	0.9286713287	0.0773892774
1554321_a_at	9054	0.6666666667	0.9634615385	0.6423076923
1554322_a_at	9759	0.15625	0.7882867133	0.123169799
1554324_s_at	51626	0.3333333333	0.7006993007	0.2335664336
1554327_a_at	124583	1	0.7882867133	0.7882867133
1554331_a_at	474354	1	0.5255244755	0.5255244755
1554332_a_at	100127888	1	0.7882867133	0.7882867133
1554333_at	55466	1	0.9634615385	0.9634615385
1554334_a_at	55466	1	0.3503496503	0.3503496503
1554337_at	9855	0.05	0.7882867133	0.0394143357
1554339_a_at	83548	1	0.7006993007	0.7006993007
1554340_a_at	374946	1	0.7006993007	0.7006993007
1554341_a_at	113510	1	0.5255244755	0.5255244755
1554342_s_at	113510	1	0.7006993007	0.7006993007
1554343_a_at	26228	1	0.8758741259	0.8758741259
1554345_a_at	54826	1	0.8758741259	0.8758741259
1554351_a_at	261726	1	0.7006993007	0.7006993007
1554352_s_at	10260	0.8888888889	0.8758741259	0.7785547786
1554364_at	26278	1	0.2814685315	0.2814685315
1554365_a_at	5527	0.2702702703	0.9634615385	0.2603950104
1554367_at	255022	1	0.6131118881	0.6131118881
1554368_at	93034	0.2631578947	0.6131118881	0.1613452337
1554371_at	114780	0.6666666667	0.7006993007	0.4671328671
1554375_a_at	9971	0.1153846154	0.6131118881	0.0707436794
1554377_a_at	85445	1	0.7882867133	0.7882867133
1554378_a_at	5137	0.1935483871	0.8758741259	0.1695240244
1554379_a_at	7161	0.7647058824	0.7006993007	0.535828877
1554380_at	79858	0.125	0.8758741259	0.1094842657
1554382_at	200261	1	0.3468531469	0.3468531469
1554383_a_at	9697	0.1428571429	0.7882867133	0.1126123876
1554385_a_at	11240	0.5	0.5255244755	0.2627622378
1554386_at	128822	1	0.7882867133	0.7882867133
1554390_s_at	10097	1	0.6026223776	0.6026223776
1554393_a_at	113451	1	0.3503496503	0.3503496503
1554396_at	55293	0.1111111111	0.8758741259	0.0973193473
1554397_s_at	55293	1	0.4379370629	0.4379370629
1554398_at	254773	1	0.5115384615	0.5115384615
1554400_at	6991	0.2	0.8758741259	0.1751748252
1554401_a_at	6991	0.2	0.7882867133	0.1576573427
1554405_a_at	118421	1	0.8758741259	0.8758741259
1554406_a_at	64581	0.7142857143	0.6131118881	0.4379370629
1554408_a_at	7083	0.25	0.4379370629	0.1094842657
1554409_at	81554	0.3333333333	0.8758741259	0.291958042
1554410_a_at	81554	1	0.8758741259	0.8758741259
1554411_at	1499	0.1304347826	0.4379370629	0.0571222256
1554413_s_at	440352	1	0.0774038462	0.0774038462
1554414_a_at	734	0.0126582278	0.7882867133	0.0099783128
1554415_at	27097	0.2	0.6131118881	0.1226223776
1554417_s_at	51107	1	0.7006993007	0.7006993007
1554418_s_at	50859	0.1	0.7006993007	0.0700699301
1554420_at	467	0.0104712042	0.3503496503	0.0036685827
1554423_a_at	25793	1	0.9634615385	0.9634615385
1554424_at	81608	0.5714285714	0.7006993007	0.4003996004
1554428_s_at	57555	1	0.7006993007	0.7006993007
1554429_a_at	1762	0.3333333333	0.6131118881	0.2043706294
1554430_at	54065	0.5	0.2627622378	0.1313811189
1554432_x_at	54065	0.5	0.2627622378	0.1313811189
1554433_a_at	7705	0.2	0.4379370629	0.0875874126
1554436_a_at	83998	1	0.7882867133	0.7882867133
1554438_at	56243	0.8	0.7006993007	0.5605594406
1554440_at	9764	0.0434782609	0.7882867133	0.0342733354
1554441_a_at	23063	1	0.7743006993	0.7743006993
1554442_at	7439	0.1666666667	0.7006993007	0.1167832168
1554443_s_at	7439	0.1666666667	0.6131118881	0.1021853147
1554444_s_at	54978	1	0.3503496503	0.3503496503
1554445_at	7639	0.1111111111	0.7882867133	0.0875874126
1554449_at	166968	1	0.7882867133	0.7882867133
1554450_s_at	166968	1	0.7006993007	0.7006993007
1554451_s_at	85406	1	0.7006993007	0.7006993007
1554452_a_at	29923	1	0.8758741259	0.8758741259
1554456_a_at	55180	1	0.7882867133	0.7882867133
1554460_at	7903	0.0416666667	0.5255244755	0.0218968531
1554462_a_at	4189	0.0384615385	0.7882867133	0.0303187197
1554464_a_at	10491	1	0.6131118881	0.6131118881
1554466_a_at	84326	1	0.6131118881	0.6131118881
1554468_s_at	64978	1	0.3503496503	0.3503496503
1554469_at	29068	0.3333333333	0.6131118881	0.2043706294
1554470_s_at	29068	1	0.7006993007	0.7006993007
1554471_a_at	81573	1	0.8758741259	0.8758741259
1554472_a_at	51105	0.0714285714	0.7006993007	0.05004995
1554474_a_at	26002	1	0.7006993007	0.7006993007
1554475_a_at	126526	1	0.7006993007	0.7006993007
1554476_x_at	388558	0.2	0.5255244755	0.1051048951
1554478_a_at	55027	0.5	0.7006993007	0.3503496503
1554479_a_at	22900	0.619047619	0.6131118881	0.3795454545
1554480_a_at	83787	1	0.3503496503	0.3503496503
1554481_a_at	2035	0.4444444444	0.7882867133	0.3503496503
1554482_a_at	51128	1	0.5255244755	0.5255244755
1554483_at	140738	1	0.4942307692	0.4942307692
1554485_s_at	140738	1	0.945979021	0.945979021
1554486_a_at	54438	0.25	0.6131118881	0.153277972
1554487_a_at	102725513	0.2	0.7882867133	0.1576573427
1554489_a_at	80321	1	0.8758741259	0.8758741259
1554491_a_at	462	0.0107526882	0.7006993007	0.0075344011
1554492_at	63892	0.125	0.7882867133	0.0985358392
1554493_s_at	63892	1	0.7882867133	0.7882867133
1554496_at	5890	0.1111111111	0.5255244755	0.0583916084
1554500_a_at	6000	0.4444444444	0.7882867133	0.3503496503
1554503_a_at	NA	0.0416666667	0.5255244755	0.0218968531
1554508_at	118788	1	0.7882867133	0.7882867133
1554509_a_at	80013	1	0.6131118881	0.6131118881
1554510_s_at	27069	0.5	0.6131118881	0.3065559441
1554512_a_at	84902	1	0.4379370629	0.4379370629
1554513_s_at	84902	1	0.9634615385	0.9634615385
1554518_at	79807	1	0.6131118881	0.6131118881
1554519_at	941	0.0055555556	0.7006993007	0.0038927739
1554522_at	54805	0.6	0.7882867133	0.472972028
1554523_a_at	54805	1	0.6131118881	0.6131118881
1554524_a_at	118427	1	0.7882867133	0.7882867133
1554526_at	118427	1	0.5255244755	0.5255244755
1554528_at	89876	0.75	0.6131118881	0.4598339161
1554531_at	54970	0.8	0.7882867133	0.6306293706
1554533_at	101928623	0.0303030303	0.2627622378	0.0079624921
1554534_at	1806	0.2	0.6131118881	0.1226223776
1554536_at	1806	0.2	0.729020979	0.1458041958
1554538_at	144404	0.5	0.4379370629	0.2189685315
1554539_a_at	54509	1	0.3503496503	0.3503496503
1554540_at	127602	0.3333333333	0.3225524476	0.1075174825
1554541_a_at	9721	0.6666666667	0.5255244755	0.3503496503
1554542_at	153328	0.1428571429	0.4379370629	0.0625624376
1554544_a_at	4155	0.8888888889	0.6131118881	0.544988345
1554545_at	403314	1	0.7882867133	0.7882867133
1554549_a_at	91833	0.125	0.7006993007	0.0875874126
1554550_at	57587	0.25	0.7882867133	0.1970716783
1554553_s_at	90522	1	0.7006993007	0.7006993007
1554554_at	284001	1	0.7882867133	0.7882867133
1554555_a_at	79918	1	0.9634615385	0.9634615385
1554558_at	8816	0.1666666667	0.6729020979	0.1121503497
1554559_at	118442	1	0.7006993007	0.7006993007
1554564_a_at	27181	0.25	0.1688811189	0.0422202797
1554569_a_at	10659	0.1	0.8758741259	0.0875874126
1554572_a_at	79723	1	0.7006993007	0.7006993007
1554574_a_at	1727	0.7142857143	0.6131118881	0.4379370629
1554575_a_at	10380	1	0.8758741259	0.8758741259
1554576_a_at	2118	0.4545454545	0.7006993007	0.3184996821
1554577_a_at	5716	0.0714285714	0.6131118881	0.0437937063
1554578_at	7621	0.2	0.5255244755	0.1051048951
1554579_a_at	84700	0.2777777778	0.9634615385	0.2676282051
1554582_a_at	254013	1	0.7006993007	0.7006993007
1554584_at	83450	0.5	0.6131118881	0.3065559441
1554586_a_at	23221	1	0.7743006993	0.7743006993
1554588_a_at	150737	1	0.7882867133	0.7882867133
1554589_at	94059	1	0.5255244755	0.5255244755
1554592_a_at	6511	0.1052631579	0.1751748252	0.0184394553
1554593_s_at	6511	0.1052631579	0.7006993007	0.0737578211
1554600_s_at	4000	0.4375	0.6131118881	0.268236451
1554606_at	153241	1	0.5746503497	0.5746503497
1554607_at	22866	0.4	0.7006993007	0.2802797203
1554613_a_at	9711	0.75	0.4379370629	0.3284527972
1554614_a_at	58155	1	0.9634615385	0.9634615385
1554616_at	5271	0.2	0.7006993007	0.1401398601
1554619_at	153364	1	0.7006993007	0.7006993007
1554621_at	2668	0.0769230769	0.2251748252	0.0173211404
1554623_x_at	2668	0.0769230769	0.1125874126	0.0086605702
1554624_a_at	10326	0.6666666667	0.7006993007	0.4671328671
1554625_at	255877	1	0.5255244755	0.5255244755
1554627_a_at	51008	1	0.8758741259	0.8758741259
1554628_at	126295	1	0.7006993007	0.7006993007
1554629_at	2045	0.2	0.7882867133	0.1576573427
1554633_a_at	23040	0.4444444444	0.6131118881	0.2724941725
1554635_a_at	64067	1	0.7006993007	0.7006993007
1554637_a_at	9139	0.3333333333	0.6131118881	0.2043706294
1554640_at	114299	1	0.8340909091	0.8340909091
1554641_a_at	200424	1	0.7006993007	0.7006993007
1554642_at	140545	0.1666666667	0.6131118881	0.1021853147
1554648_a_at	90527	0.8636363636	0.6131118881	0.5295057216
1554652_s_at	375449	0.3571428571	0.6131118881	0.2189685315
1554655_a_at	388394	1	0.8758741259	0.8758741259
1554657_a_at	26074	0.7142857143	0.8758741259	0.6256243756
1554660_a_at	163882	1	0.7882867133	0.7882867133
1554661_s_at	163882	1	0.6131118881	0.6131118881
1554662_at	284083	1	0.7006993007	0.7006993007
1554667_s_at	79828	1	0.7882867133	0.7882867133
1554668_a_at	338094	1	0.3503496503	0.3503496503
1554671_a_at	23524	0.375	0.7882867133	0.2956075175
1554675_a_at	93426	1	0.5255244755	0.5255244755
1554677_s_at	146223	1	0.7006993007	0.7006993007
1554678_s_at	9987	0.2222222222	0.7006993007	0.1557109557
1554679_a_at	55353	1	0.6131118881	0.6131118881
1554680_s_at	3788	0.0555555556	0.7882867133	0.0437937063
1554681_a_at	399693	1	0.4379370629	0.4379370629
1554683_a_at	399693	1	0.7882867133	0.7882867133
1554685_a_at	57214	1	0.7882867133	0.7882867133
1554689_a_at	57502	1	0.5255244755	0.5255244755
1554690_a_at	6867	1	0.7006993007	0.7006993007
1554691_a_at	11252	1	0.7882867133	0.7882867133
1554696_s_at	7298	0.0357142857	0.4379370629	0.0156406094
1554697_at	56999	1	0.7882867133	0.7882867133
1554699_at	91133	0.1428571429	0.5255244755	0.0750749251
1554701_a_at	125058	0.75	0.8758741259	0.6569055944
1554706_at	284521	1	0.5255244755	0.5255244755
1554707_at	23312	1	0.1125874126	0.1125874126
1554708_s_at	55064	0.75	0.4379370629	0.3284527972
1554711_at	119395	1	0.7006993007	0.7006993007
1554712_a_at	219970	1	0.5255244755	0.5255244755
1554714_at	768211	1	0.0875874126	0.0875874126
1554717_a_at	5144	0.1836734694	0.7882867133	0.1447873555
1554721_a_at	6873	0.1666666667	0.6131118881	0.1021853147
1554723_x_at	2521	0.1363636364	0.1125874126	0.015352829
1554726_at	79027	0.7333333333	0.8758741259	0.6423076923
1554735_a_at	81786	0.8333333333	0.6131118881	0.5109265734
1554739_at	3652	0.1666666667	0.2627622378	0.0437937063
1554740_a_at	3652	0.3333333333	0.7882867133	0.2627622378
1554741_s_at	2252	0.5	0.4379370629	0.2189685315
1554745_at	9649	0.0588235294	0.5886363636	0.0346256684
1554747_a_at	4735	0.7	0.5255244755	0.3678671329
1554749_s_at	1188	0.1212121212	0.4379370629	0.0530832804
1554755_a_at	23281	1	0.7006993007	0.7006993007
1554757_a_at	3632	0.25	0.8758741259	0.2189685315
1554758_a_at	83692	0.4666666667	0.7882867133	0.3678671329
1554761_a_at	54919	1	0.8758741259	0.8758741259
1554762_a_at	53842	0.5	0.7882867133	0.3941433566
1554763_at	100131816	1	0.9634615385	0.9634615385
1007_s_at	100616237	0.9791666667	0.6021634615	0.5896183894
1053_at	5982	0.4166666667	0.5419471154	0.2258112981
117_at	3310	0.1111111111	0.6021634615	0.0669070513
121_at	7849	0.6666666667	0.1782451923	0.1188301282
1255_g_at	102723903	0.5	0.3612980769	0.1806490385
1294_at	7318	0.25	0.4215144231	0.1053786058
1316_at	7067	0.0714285714	0.5371394231	0.0383671016
1320_at	11099	1	0.5419471154	0.5419471154
1405_i_at	6352	0.2857142857	0.7570054945	0.2162872841
1431_at	1571	0.1666666667	0.8430288462	0.1405048077
1438_at	2049	0.2	0.4817307692	0.0963461538
1487_at	2101	1	0.2408653846	0.2408653846
1552256_a_at	949	0.0126582278	0.7006993007	0.0088696114
1552257_a_at	23170	1	0.6131118881	0.6131118881
1552263_at	5594	0.3333333333	0.7006993007	0.2335664336
1552264_a_at	5594	0.6666666667	0.6131118881	0.4087412587
1552266_at	203102	1	0.8758741259	0.8758741259
1552269_at	128153	1	0.4379370629	0.4379370629
1552271_at	163154	1	0.3503496503	0.3503496503
1552272_a_at	163154	1	0.7882867133	0.7882867133
1552274_at	54899	1	0.9634615385	0.9634615385
1552275_s_at	54899	0.8333333333	0.7882867133	0.6569055944
1552276_a_at	57617	1	0.5255244755	0.5255244755
1552277_a_at	91283	1	0.7882867133	0.7882867133
1552279_a_at	113235	1	0.4379370629	0.4379370629
1552280_at	91937	1	0.7882867133	0.7882867133
1552281_at	283375	1	0.6131118881	0.6131118881
1552286_at	90423	1	0.7006993007	0.7006993007
