PROBEID	ENTREZID	Coverage	Specificity	Cov_Spec
ILMN_1727142 3551 0.75 0.996 0.747
ILMN_2172588 3551 0.75 0.996 0.747
ILMN_1758171 442444 1 0.8375 0.8375
ILMN_1665748 1630 1 0.996 0.996
ILMN_1813206 1356 1 0.996 0.996
ILMN_2053103 30061 1 0.996 0.996
ILMN_3234756 692075 1 0.996 0.996
ILMN_1655167 91392 1 0.996 0.996
ILMN_1700048 101927093 1 0.996 0.996
ILMN_1660551 57585 1 0.996 0.996
ILMN_3238435 677800 1 0.996 0.996
ILMN_1764945 8943 1 0.996 0.996
ILMN_1813911 3073 1 0.996 0.996
ILMN_1657683 84886 1 0.996 0.996
ILMN_2172202 55270 1 0.996 0.996
ILMN_1751403 55270 1 0.996 0.996
ILMN_2174884 23039 1 0.917 0.917
ILMN_1691636 1618 1 0.996 0.996
ILMN_2195695 1618 1 0.996 0.996
ILMN_2161330 25803 1 0.996 0.996
ILMN_1777881 26262 1 0.996 0.996
ILMN_1670903 10 1 0.996 0.996
ILMN_1712556 9183 1 0.996 0.996
ILMN_3283846 727857 1 0.996 0.996
ILMN_1684956 414 1 0.996 0.996
ILMN_1684873 414 1 0.996 0.996
ILMN_1786688 134637 1 0.996 0.996
ILMN_2367458 7353 1 0.996 0.996
ILMN_1665737 7353 1 0.996 0.996
ILMN_1666893 205860 1 0.996 0.996
ILMN_3241941 677766 1 0.996 0.996
ILMN_1790159 6799 0.5 0.996 0.498
ILMN_1764619 400242 1 0.996 0.996
ILMN_1733648 9892 1 0.996 0.996
ILMN_1657475 2592 1 0.996 0.996
ILMN_1706005 2592 1 0.996 0.996
ILMN_1670664 84919 1 0.996 0.996
ILMN_2106931 84919 1 0.996 0.996
ILMN_2296011 54014 0.666666666666667 0.996 0.664
ILMN_1761915 54014 0.666666666666667 0.996 0.664
ILMN_2355463 23191 1 0.996 0.996
ILMN_2355462 23191 1 0.996 0.996
ILMN_1752432 23191 0.25 0.996 0.249
ILMN_1757338 57088 1 0.996 0.996
ILMN_3239912 27437 1 0.996 0.996
ILMN_1768055 2671 1 0.996 0.996
ILMN_1763732 23091 0.333333333333333 0.996 0.332
ILMN_1796126 439921 1 0.996 0.996
ILMN_3299129 128 1 0.679 0.679
ILMN_1809457 390144 1 0.996 0.996
ILMN_2264981 26999 0.666666666666667 0.996 0.664
ILMN_2354478 26999 1 0.996 0.996
ILMN_1655154 5725 1 0.996 0.996
ILMN_2091454 3042 1 0.996 0.996
ILMN_1761324 4286 0.181818181818182 0.996 0.181090909090909
ILMN_3237873 284124 1 0.699 0.699
ILMN_1686628 284260 0.833333333333333 0.996 0.83
ILMN_2117642 23473 0.5 0.996 0.498
ILMN_2223805 95681 0.75 0.996 0.747
ILMN_1797209 95681 0.75 0.996 0.747
ILMN_1755711 80169 0.333333333333333 0.996 0.332
ILMN_1702676 80169 0.333333333333333 0.996 0.332
ILMN_2112301 10589 1 0.996 0.996
ILMN_3306270 6160 0.333333333333333 0.798 0.266
ILMN_1765072 3891 1 0.996 0.996
ILMN_1751943 4311 0.166666666666667 0.996 0.166
ILMN_1766079 6819 0.666666666666667 0.996 0.664
ILMN_2415329 6819 0.666666666666667 0.996 0.664
ILMN_1665622 54554 1 0.996 0.996
ILMN_1685696 152078 0.5 0.996 0.498
ILMN_1703688 5922 1 0.996 0.996
ILMN_3308420 407051 1 0.996 0.996
ILMN_3247129 767596 1 0.996 0.996
ILMN_1742054 94137 1 0.996 0.996
ILMN_1686920 131076 1 0.996 0.996
ILMN_1665585 100287166 1 0.9565 0.9565
ILMN_1780485 43 0.2 0.996 0.1992
ILMN_1770857 127833 1 0.996 0.996
ILMN_1731529 54860 1 0.996 0.996
ILMN_1770266 117608 1 0.996 0.996
ILMN_1803015 283171 1 0.996 0.996
ILMN_1704529 5478 0.4 0.996 0.3984
ILMN_3245815 145624 1 0.996 0.996
ILMN_3238072 150356 1 0.996 0.996
ILMN_3302701 55527 1 0.838 0.838
ILMN_3226095 55527 1 0.679 0.679
ILMN_1787324 84080 1 0.996 0.996
ILMN_1763975 400797 1 0.996 0.996
ILMN_1798006 148741 1 0.996 0.996
ILMN_2373155 4988 1 0.996 0.996
ILMN_2275199 4988 0.444444444444444 0.996 0.442666666666667
ILMN_1765522 5496 1 0.996 0.996
ILMN_1679867 3297 1 0.996 0.996
ILMN_1665621 3297 1 0.996 0.996
ILMN_1679371 3297 1 0.996 0.996
ILMN_3305111 101929689 1 0.996 0.996
ILMN_1659058 5514 1 0.996 0.996
ILMN_2154322 9723 0.666666666666667 0.996 0.664
ILMN_3301528 3183 1 0.758 0.758
ILMN_2368856 30820 1 0.996 0.996
ILMN_3240002 100113393 1 0.996 0.996
ILMN_1704497 147183 1 0.996 0.996
ILMN_1811765 9509 1 0.996 0.996
ILMN_1779076 135114 1 0.996 0.996
ILMN_2211630 135114 1 0.996 0.996
ILMN_1776569 143162 1 0.943333333333333 0.943333333333333
ILMN_2309733 143162 1 0.996 0.996
ILMN_2240811 143162 0.666666666666667 0.917 0.611333333333333
ILMN_1739631 143162 0.666666666666667 0.917 0.611333333333333
ILMN_2043845 55364 1 0.996 0.996
ILMN_1771447 401898 1 0.996 0.996
ILMN_2038775 7280 1 0.996 0.996
ILMN_2310075 27037 1 0.996 0.996
ILMN_1707070 5118 1 0.838 0.838
ILMN_1674064 7768 1 0.996 0.996
ILMN_1717877 10625 1 0.996 0.996
ILMN_2397750 10625 1 0.996 0.996
ILMN_1659285 8624 1 0.996 0.996
ILMN_3307700 60559 1 0.996 0.996
ILMN_1731157 58529 1 0.996 0.996
ILMN_3287464 338005 1 0.996 0.996
ILMN_1717579 124773 1 0.996 0.996
ILMN_1692398 8506 1 0.996 0.996
ILMN_1674447 646960 1 0.996 0.996
ILMN_1737981 56884 1 0.996 0.996
ILMN_3247645 550643 1 0.996 0.996
ILMN_1662497 83897 1 0.996 0.996
ILMN_2367694 148738 1 0.996 0.996
ILMN_1797728 3157 1 0.996 0.996
ILMN_2203926 4360 1 0.996 0.996
ILMN_1793732 10667 1 0.996 0.996
ILMN_1661833 23253 1 0.996 0.996
ILMN_3241008 83889 1 0.956 0.956
ILMN_3238972 100113384 1 0.996 0.996
ILMN_1759631 5267 1 0.996 0.996
ILMN_1750144 51244 1 0.996 0.996
ILMN_1810020 390264 1 0.996 0.996
ILMN_1793378 57528 0.666666666666667 0.996 0.664
ILMN_1679919 84164 1 0.996 0.996
ILMN_1724977 4192 0.166666666666667 0.996 0.166
ILMN_3297577 10094 1 0.798 0.798
ILMN_1738572 84196 0.1 0.996 0.0996
ILMN_1751630 126668 1 0.996 0.996
ILMN_1668899 10896 1 0.996 0.996
ILMN_1801927 344018 1 0.996 0.996
ILMN_1729237 51706 1 0.996 0.996
ILMN_1777199 2922 1 0.996 0.996
ILMN_2413323 2922 1 0.996 0.996
ILMN_2122848 644815 1 0.996 0.996
ILMN_2294294 80254 0.181818181818182 0.996 0.181090909090909
ILMN_3243788 257062 1 0.996 0.996
ILMN_1779616 8802 0.5 0.996 0.498
ILMN_2115143 9350 1 0.996 0.996
ILMN_1805853 653583 0.666666666666667 0.996 0.664
ILMN_1712419 51473 1 0.996 0.996
ILMN_1813055 401093 1 0.996 0.996
ILMN_2318811 8498 1 0.996 0.996
ILMN_1752075 4604 1 0.996 0.996
ILMN_1721869 642826 1 0.798 0.798
ILMN_1668526 387751 1 0.996 0.996
ILMN_2204876 55640 1 0.996 0.996
ILMN_2262957 7456 0.333333333333333 0.996 0.332
ILMN_2351298 7456 1 0.996 0.996
ILMN_2341661 2118 1 0.996 0.996
ILMN_1786946 255725 1 0.996 0.996
ILMN_1727789 51132 1 0.996 0.996
ILMN_3306628 147339 1 0.699 0.699
ILMN_1711470 29089 1 0.996 0.996
ILMN_1738849 6549 1 0.996 0.996
ILMN_1802646 2051 1 0.996 0.996
ILMN_2359800 64231 1 0.996 0.996
ILMN_1721035 64231 1 0.996 0.996
ILMN_1789750 7592 0.25 0.996 0.249
ILMN_1678841 10537 1 0.996 0.996
ILMN_1695945 4212 1 0.996 0.996
ILMN_1671320 4738 1 0.738 0.738
ILMN_1813753 5764 1 0.996 0.996
ILMN_1798311 51360 1 0.996 0.996
ILMN_2077504 26046 0.5 0.996 0.498
ILMN_2136423 92935 1 0.996 0.996
ILMN_1708077 1616 1 0.996 0.996
ILMN_1794921 341116 1 0.996 0.996
ILMN_2086077 3726 1 0.996 0.996
ILMN_1765574 7020 1 0.996 0.996
ILMN_1808249 83661 1 0.996 0.996
ILMN_1669296 387990 1 0.996 0.996
ILMN_1732810 9784 1 0.996 0.996
ILMN_1727574 152485 0.25 0.996 0.249
ILMN_1747217 84529 0.666666666666667 0.996 0.664
ILMN_2400854 130026 1 0.996 0.996
ILMN_1656383 402381 1 0.996 0.996
ILMN_3257335 400553 0.75 0.996 0.747
ILMN_1749006 92241 1 0.996 0.996
ILMN_1789510 10963 1 0.996 0.996
ILMN_1797786 6300 1 0.996 0.996
ILMN_1668876 143279 0.75 0.996 0.747
ILMN_1790530 143279 1 0.996 0.996
ILMN_1758153 387718 1 0.996 0.996
ILMN_1730492 5626 1 0.996 0.996
ILMN_1766830 84957 0.5 0.996 0.498
ILMN_1748614 84957 1 0.996 0.996
ILMN_1666109 4151 1 0.996 0.996
ILMN_2364864 4151 1 0.996 0.996
ILMN_1658685 114794 0.571428571428571 0.996 0.569142857142857
ILMN_3238058 4249 1 0.996 0.996
ILMN_1796926 140886 1 0.996 0.996
ILMN_1726080 100129407 1 0.996 0.996
ILMN_1686637 139804 1 0.996 0.996
ILMN_2381559 23245 0.666666666666667 0.996 0.664
ILMN_1726930 80006 1 0.996 0.996
ILMN_1737242 733 1 0.996 0.996
ILMN_1727815 3426 1 0.996 0.996
ILMN_1684468 148113 1 0.996 0.996
ILMN_1788700 374655 1 0.996 0.996
ILMN_1677877 7332 1 0.996 0.996
ILMN_1776173 5713 1 0.996 0.996
ILMN_1695472 124995 1 0.996 0.996
ILMN_3248334 80725 0.2 0.758 0.1516
ILMN_1815705 54585 1 0.996 0.996
ILMN_1782004 579 1 0.996 0.996
ILMN_1713161 10600 0.333333333333333 0.996 0.332
ILMN_2070521 23743 1 0.996 0.996
ILMN_1655987 23166 0.6 0.996 0.5976
ILMN_1761828 1874 1 0.996 0.996
ILMN_1784577 7559 1 0.996 0.996
ILMN_2243912 326624 1 0.996 0.996
ILMN_1796136 326624 1 0.996 0.996
ILMN_1676868 326624 1 0.996 0.996
ILMN_1656933 284353 1 0.996 0.996
ILMN_1748675 132724 1 0.996 0.996
ILMN_1779213 10342 0.285714285714286 0.996 0.284571428571429
ILMN_2341815 10342 1 0.996 0.996
ILMN_1740450 9229 0.266666666666667 0.996 0.2656
ILMN_1657248 2069 1 0.996 0.996
ILMN_1789446 56269 1 0.996 0.996
ILMN_1660730 84889 1 0.996 0.996
ILMN_1685289 64755 1 0.996 0.996
ILMN_1724490 55269 1 0.996 0.996
ILMN_1658318 120376 1 0.996 0.996
ILMN_1681695 1774 1 0.996 0.996
ILMN_3307874 55057 1 0.996 0.996
ILMN_1743095 115948 1 0.996 0.996
ILMN_1800412 649 0.5 0.996 0.498
ILMN_1654629 84286 1 0.996 0.996
ILMN_2227338 200539 1 0.996 0.996
ILMN_3297945 7317 1 0.996 0.996
ILMN_1663815 389558 1 0.996 0.996
ILMN_2298611 282966 0.5 0.996 0.498
ILMN_3259687 140545 0.833333333333333 0.996 0.83
ILMN_2319825 97 0.5 0.996 0.498
ILMN_1694233 97 1 0.996 0.996
ILMN_1758474 8575 1 0.996 0.996
ILMN_1791890 10418 1 0.996 0.996
ILMN_1790757 158 0.5 0.996 0.498
ILMN_1685140 133619 1 0.996 0.996
ILMN_1654858 390963 1 0.996 0.996
ILMN_1681249 55605 1 0.996 0.996
ILMN_1791057 3455 0.666666666666667 0.996 0.664
ILMN_1691760 404636 1 0.996 0.996
ILMN_1764228 1601 0.4 0.996 0.3984
ILMN_1681668 26088 0.857142857142857 0.996 0.853714285714286
ILMN_2173797 353332 1 0.996 0.996
ILMN_2126706 4001 1 0.996 0.996
ILMN_1667132 140838 1 0.996 0.996
ILMN_2064132 140838 1 0.996 0.996
ILMN_1775171 147179 1 0.996 0.996
ILMN_1751028 871 1 0.996 0.996
ILMN_1717793 64073 1 0.996 0.996
ILMN_2384133 1677 1 0.996 0.996
ILMN_2365111 11184 1 0.996 0.996
ILMN_1665943 11184 0.666666666666667 0.996 0.664
ILMN_2078547 154791 1 0.996 0.996
ILMN_2381168 56998 1 0.996 0.996
ILMN_1673152 9378 0.818181818181818 0.996 0.814909090909091
ILMN_3246715 100113379 1 0.996 0.996
ILMN_1709734 652 0.25 0.996 0.249
ILMN_1766408 865 1 0.996 0.996
ILMN_2415179 22883 1 0.996 0.996
ILMN_1720181 22883 1 0.996 0.996
ILMN_1717138 22883 1 0.996 0.996
ILMN_1784340 112399 0.75 0.969666666666667 0.72725
ILMN_1666385 801 0.25 0.996 0.249
ILMN_1665982 64400 1 0.996 0.996
ILMN_1731621 51289 1 0.996 0.996
ILMN_1675794 4921 0.25 0.996 0.249
ILMN_1716349 125336 0.125 0.996 0.1245
ILMN_1764329 56683 1 0.996 0.996
ILMN_1739238 3897 1 0.996 0.996
ILMN_3246935 677841 1 0.996 0.996
ILMN_2376108 5698 1 0.996 0.996
ILMN_1798233 5698 1 0.996 0.996
ILMN_1740842 6297 1 0.996 0.996
ILMN_2336970 4595 1 0.996 0.996
ILMN_2374865 467 1 0.996 0.996
ILMN_1791346 467 0.333333333333333 0.996 0.332
ILMN_2401155 9698 1 0.996 0.996
ILMN_1673232 2657 0.5 0.996 0.498
ILMN_1705594 55226 1 0.996 0.996
ILMN_1728467 27069 1 0.996 0.996
ILMN_2392940 11190 0.875 0.996 0.8715
ILMN_2313079 22861 1 0.996 0.996
ILMN_1722025 80315 1 0.996 0.996
ILMN_2041971 79979 1 0.996 0.996
ILMN_2299843 27109 1 0.996 0.996
ILMN_1727194 813 1 0.996 0.996
ILMN_1663281 79986 1 0.996 0.996
ILMN_1661687 50615 0.333333333333333 0.996 0.332
ILMN_1659602 9782 0.5 0.679 0.3395
ILMN_1764380 51228 1 0.996 0.996
ILMN_3238977 650368 1 0.996 0.996
ILMN_1719303 5034 1 0.996 0.996
ILMN_1666191 26085 1 0.996 0.996
ILMN_1719190 26093 1 0.996 0.996
ILMN_1745655 9409 1 0.996 0.996
ILMN_1701466 9409 0.5 0.996 0.498
ILMN_2250521 3481 1 0.897 0.897
ILMN_1757011 4065 1 0.956 0.956
ILMN_1781656 10648 1 0.996 0.996
ILMN_2273911 51703 0.333333333333333 0.996 0.332
ILMN_2370882 51703 1 0.996 0.996
ILMN_1656045 60677 1 0.996 0.996
ILMN_3281845 26512 0.666666666666667 0.659 0.439333333333333
ILMN_1668779 2840 1 0.996 0.996
ILMN_1724806 5913 1 0.996 0.996
ILMN_1803303 5913 0.5 0.996 0.498
ILMN_3246356 134121 1 0.996 0.996
ILMN_1678061 57091 1 0.976 0.976
ILMN_3310396 494334 1 0.996 0.996
ILMN_2049536 51393 0.4 0.996 0.3984
ILMN_1811239 162282 1 0.996 0.996
ILMN_1814044 23523 0.8 0.996 0.7968
ILMN_2147503 79868 0.35 0.996 0.3486
ILMN_2113340 55057 1 0.996 0.996
ILMN_1669557 55057 1 0.996 0.996
ILMN_2122300 83544 1 0.996 0.996
ILMN_1730464 83544 1 0.996 0.996
ILMN_1734929 8424 1 0.996 0.996
ILMN_1658926 4854 1 0.996 0.996
ILMN_2141259 10615 1 0.996 0.996
ILMN_2069912 4107 1 0.996 0.996
ILMN_2069915 4107 1 0.996 0.996
ILMN_2414436 5935 1 0.996 0.996
ILMN_1795007 79568 1 0.996 0.996
ILMN_1753112 921 1 0.996 0.996
ILMN_1702568 89853 1 0.996 0.996
ILMN_1672834 85464 0.875 0.996 0.8715
ILMN_1667260 5595 0.666666666666667 0.996 0.664
ILMN_1682929 54843 1 0.996 0.996
ILMN_2064926 81533 1 0.996 0.996
ILMN_1692575 6433 1 0.996 0.996
ILMN_2214594 245910 1 0.996 0.996
ILMN_1686316 51246 0.857142857142857 0.699 0.599142857142857
ILMN_1651238 7442 0.25 0.996 0.249
ILMN_1683682 747 1 0.996 0.996
ILMN_3240788 340267 1 0.996 0.996
ILMN_1674774 56111 1 0.996 0.996
ILMN_1787280 79000 0.5 0.996 0.498
ILMN_2377199 28965 1 0.996 0.996
ILMN_1772903 374973 1 0.996 0.996
ILMN_1770553 10933 1 0.719 0.719
ILMN_1685095 55330 1 0.996 0.996
ILMN_1729973 56829 0.5 0.996 0.498
ILMN_1766544 140612 1 0.996 0.996
ILMN_1773809 116113 0.375 0.996 0.3735
ILMN_1705208 480 0.5 0.996 0.498
ILMN_2183261 51078 0.5 0.917 0.4585
ILMN_3248672 342184 0.666666666666667 0.996 0.664
ILMN_1785900 1525 0.8 0.996 0.7968
ILMN_3285742 101929559 1 0.659 0.659
ILMN_1757461 3699 1 0.996 0.996
ILMN_1664012 124583 1 0.996 0.996
ILMN_1696183 3049 1 0.996 0.996
ILMN_1683298 4221 0.181818181818182 0.996 0.181090909090909
ILMN_3228470 23148 1 0.996 0.996
ILMN_3237300 348808 1 0.996 0.996
ILMN_1707791 6901 0.833333333333333 0.996 0.83
ILMN_3219806 81622 1 0.917 0.917
ILMN_1802628 403313 1 0.996 0.996
ILMN_2338038 205 0.75 0.996 0.747
ILMN_1672278 58191 1 0.996 0.996
ILMN_1728478 58191 0.5 0.996 0.498
ILMN_3308657 574472 1 0.996 0.996
ILMN_2362974 840 1 0.996 0.996
ILMN_2372124 3172 1 0.996 0.996
ILMN_2203073 146310 1 0.996 0.996
ILMN_3238216 100130733 1 0.996 0.996
ILMN_3248546 100113382 1 0.996 0.996
ILMN_2113362 23204 1 0.996 0.996
ILMN_1708416 23204 1 0.996 0.996
ILMN_2203987 246269 1 0.996 0.996
ILMN_1687711 79177 1 0.996 0.996
ILMN_1797164 22989 1 0.996 0.996
ILMN_2241124 266977 0.75 0.996 0.747
ILMN_1744299 266977 0.75 0.996 0.747
ILMN_1796461 5652 1 0.996 0.996
ILMN_2363361 119559 1 0.996 0.996
ILMN_3308896 100302193 1 0.996 0.996
ILMN_1738749 23031 1 0.996 0.996
ILMN_1676822 84417 1 0.996 0.996
ILMN_3234179 654502 0.666666666666667 0.996 0.664
ILMN_1667047 54822 0.666666666666667 0.996 0.664
ILMN_1678310 114112 1 0.996 0.996
ILMN_2188155 114112 0.333333333333333 0.996 0.332
ILMN_1685909 56154 1 0.996 0.996
ILMN_1653814 3044 1 0.996 0.996
ILMN_1769665 5878 1 0.996 0.996
ILMN_1755173 57664 0.666666666666667 0.917 0.611333333333333
ILMN_1810891 23361 1 0.996 0.996
ILMN_1707720 6510 1 0.996 0.996
ILMN_3236746 767846 1 0.996 0.996
ILMN_1742677 10481 1 0.996 0.996
ILMN_2087080 6083 0.5 0.996 0.498
ILMN_1663453 8329 0.2 0.996 0.1992
ILMN_1803637 2045 0.8 0.996 0.7968
ILMN_3289247 3309 1 0.699 0.699
ILMN_2188384 284433 1 0.996 0.996
ILMN_3308220 100302220 1 0.996 0.996
ILMN_2350634 2202 1 0.996 0.996
ILMN_2095653 125061 1 0.996 0.996
ILMN_2127328 5813 1 0.996 0.996
ILMN_1738482 55142 1 0.996 0.996
ILMN_2220978 8431 1 0.996 0.996
ILMN_1699798 3265 0.333333333333333 0.996 0.332
ILMN_1762115 9946 1 0.996 0.996
ILMN_2269256 56521 0.5 0.996 0.498
ILMN_2402416 10049 1 0.996 0.996
ILMN_1714882 653140 1 0.996 0.996
ILMN_1707310 11343 0.25 0.996 0.249
ILMN_3306730 54502 1 0.996 0.996
ILMN_1807003 311 0.333333333333333 0.996 0.332
ILMN_1779448 80303 1 0.996 0.996
ILMN_2370336 51338 1 0.996 0.996
ILMN_1777555 51575 1 0.996 0.996
ILMN_1744628 112812 1 0.996 0.996
ILMN_1660261 221400 1 0.996 0.996
ILMN_1696738 85280 1 0.996 0.996
ILMN_1651608 285600 0.666666666666667 0.996 0.664
ILMN_1815719 5336 1 0.996 0.996
ILMN_1712413 116832 1 0.996 0.996
ILMN_2108357 116832 1 0.996 0.996
ILMN_1734267 84914 1 0.699 0.699
ILMN_2288148 94015 0.333333333333333 0.996 0.332
ILMN_1655827 9318 1 0.996 0.996
ILMN_1657470 253943 1 0.996 0.996
ILMN_1693726 83874 1 0.996 0.996
ILMN_1765460 57463 1 0.996 0.996
ILMN_1812433 3240 0.75 0.996 0.747
ILMN_1743399 221262 1 0.996 0.996
ILMN_1707077 6272 1 0.996 0.996
ILMN_1703558 2275 1 0.996 0.996
ILMN_3275907 51729 1 0.659 0.659
ILMN_3253120 100129213 1 0.996 0.996
ILMN_1766983 23291 0.375 0.996 0.3735
ILMN_1695356 115992 1 0.996 0.996
ILMN_1756374 6847 1 0.996 0.996
ILMN_1701483 6855 1 0.996 0.996
ILMN_2372915 5029 1 0.996 0.996
ILMN_1759962 29895 1 0.996 0.996
ILMN_1656193 284382 1 0.996 0.996
ILMN_1655608 23276 1 0.996 0.996
ILMN_2097259 113612 1 0.996 0.996
ILMN_1686985 4534 1 0.996 0.996
ILMN_1747183 283464 1 0.996 0.996
ILMN_3308053 494335 1 0.996 0.996
ILMN_1658121 5199 1 0.996 0.996
ILMN_3238986 50632 1 0.996 0.996
ILMN_3240989 55138 1 0.758 0.758
ILMN_1708402 9 1 0.996 0.996
ILMN_1688071 9 1 0.996 0.996
ILMN_1670143 283601 1 0.996 0.996
ILMN_2341595 4254 1 0.996 0.996
ILMN_1808508 4254 1 0.996 0.996
ILMN_1746232 4254 0.5 0.996 0.498
ILMN_2368530 9235 1 0.996 0.996
ILMN_1748831 23368 1 0.996 0.996
ILMN_2195138 148398 1 0.996 0.996
ILMN_1709067 148398 1 0.996 0.996
ILMN_1669759 200765 1 0.659 0.659
ILMN_1764721 6132 1 0.996 0.996
ILMN_1811433 6132 0.5 0.996 0.498
ILMN_1661337 6723 1 0.996 0.996
ILMN_1764508 5753 1 0.996 0.996
ILMN_1678004 440026 0.5 0.996 0.498
ILMN_3236503 22984 1 0.996 0.996
ILMN_1704377 389856 1 0.996 0.996
ILMN_3184950 7466 1 0.838 0.838
ILMN_3243598 100034743 1 0.996 0.996
ILMN_1675460 6159 1 0.758 0.758
ILMN_1699440 92999 1 0.996 0.996
ILMN_1773017 91828 1 0.996 0.996
ILMN_2194388 91828 1 0.996 0.996
ILMN_1767523 55540 1 0.996 0.996
ILMN_1735693 440822 1 0.996 0.996
ILMN_1665821 1719 1 0.996 0.996
ILMN_1719250 80736 1 0.996 0.996
ILMN_1764709 9935 1 0.996 0.996
ILMN_1652430 400997 1 0.996 0.996
ILMN_1707513 54858 1 0.996 0.996
ILMN_2408102 24144 1 0.996 0.996
ILMN_1672571 24144 1 0.996 0.996
ILMN_1736184 2947 1 0.996 0.996
ILMN_1810785 26994 1 0.996 0.996
ILMN_2168758 26994 1 0.996 0.996
ILMN_1799278 9398 1 0.996 0.996
ILMN_2129397 25833 1 0.857 0.857
ILMN_1769155 1558 1 0.996 0.996
ILMN_1669390 10848 1 0.996 0.996
ILMN_3301622 284958 1 0.996 0.996
ILMN_1796179 85236 0.333333333333333 0.996 0.332
ILMN_1690476 9444 1 0.74325 0.74325
ILMN_1773485 9444 1 0.996 0.996
ILMN_1772964 6355 1 0.996 0.996
ILMN_1689675 55363 0.5 0.996 0.498
ILMN_1680094 55363 1 0.996 0.996
ILMN_1788351 4134 0.2 0.996 0.1992
ILMN_2369104 122553 1 0.996 0.996
ILMN_2272967 122553 0.5 0.996 0.498
ILMN_1655229 23657 1 0.996 0.996
ILMN_3188165 100286938 1 0.996 0.996
ILMN_3239534 768206 1 0.996 0.996
ILMN_1788384 23731 1 0.996 0.996
ILMN_1736863 55281 1 0.996 0.996
ILMN_1756683 474354 1 0.996 0.996
ILMN_1784216 337973 1 0.996 0.996
ILMN_1781031 1488 0.111111111111111 0.917 0.101888888888889
ILMN_1784436 80728 1 0.996 0.996
ILMN_1789338 10174 1 0.996 0.996
ILMN_1717904 10174 0.666666666666667 0.996 0.664
ILMN_3246360 6222 1 0.996 0.996
ILMN_1810532 859 0.5 0.996 0.498
ILMN_1804980 859 1 0.996 0.996
ILMN_1797578 843 0.888888888888889 0.996 0.885333333333333
ILMN_1751871 6794 1 0.996 0.996
ILMN_1679978 81554 0.333333333333333 0.996 0.332
ILMN_1765525 81554 1 0.996 0.996
ILMN_1651569 7516 0.25 0.996 0.249
ILMN_2204909 7516 0.25 0.996 0.249
ILMN_1772241 6713 1 0.996 0.996
ILMN_1658498 126969 1 0.996 0.996
ILMN_1798212 3996 0.333333333333333 0.996 0.332
ILMN_1707232 253738 1 0.996 0.996
ILMN_1805737 5214 1 0.996 0.996
ILMN_1661491 6456 1 0.996 0.996
ILMN_1654402 10068 0.25 0.996 0.249
ILMN_2300022 1758 1 0.996 0.996
ILMN_2195015 116534 1 0.996 0.996
ILMN_3267286 6613 0.4 0.679 0.2716
ILMN_1666399 6015 1 0.996 0.996
ILMN_3237734 84629 1 0.917 0.917
ILMN_1730628 6036 1 0.996 0.996
ILMN_1810199 80150 1 0.917 0.917
ILMN_1801230 1774 0.2 0.996 0.1992
ILMN_1693620 5238 1 0.996 0.996
ILMN_2168314 5238 1 0.996 0.996
ILMN_1697975 9678 0.333333333333333 0.996 0.332
ILMN_1794959 148641 0.5 0.996 0.498
ILMN_1766718 116068 1 0.996 0.996
ILMN_2074401 116068 1 0.996 0.996
ILMN_1795838 55286 1 0.996 0.996
ILMN_1788180 5872 1 0.996 0.996
ILMN_2206188 57477 0.333333333333333 0.996 0.332
ILMN_1692674 85407 1 0.996 0.996
ILMN_2370588 11078 1 0.996 0.996
ILMN_1777113 140825 1 0.996 0.996
ILMN_1798992 4634 1 0.996 0.996
ILMN_2113728 150244 1 0.996 0.996
ILMN_1812549 150244 1 0.996 0.996
ILMN_1766159 54531 1 0.996 0.996
ILMN_1798654 4175 1 0.996 0.996
ILMN_3310720 100302156 1 0.996 0.996
ILMN_3236680 5471 1 0.758 0.758
ILMN_2066348 64224 1 0.996 0.996
ILMN_1785158 64224 1 0.996 0.996
ILMN_1802653 10148 1 0.996 0.996
ILMN_1789400 2306 1 0.996 0.996
ILMN_2049642 6117 1 0.917 0.917
ILMN_1658384 55118 0.5 0.996 0.498
ILMN_1715703 55152 1 0.996 0.996
ILMN_1721712 9145 0.666666666666667 0.996 0.664
ILMN_1715977 2916 1 0.996 0.996
ILMN_2313782 115201 1 0.996 0.996
ILMN_3307158 115201 1 0.996 0.996
ILMN_1727511 339965 1 0.996 0.996
ILMN_1812222 7549 0.5 0.996 0.498
ILMN_1687884 7549 1 0.996 0.996
ILMN_1652371 222223 1 0.996 0.996
ILMN_1662187 646457 1 0.996 0.996
ILMN_1783837 6853 1 0.996 0.996
ILMN_1749930 55706 1 0.996 0.996
ILMN_1705551 120793 1 0.996 0.996
ILMN_2307883 9551 1 0.996 0.996
ILMN_1665212 23644 1 0.996 0.996
ILMN_1746716 81926 1 0.798 0.798
ILMN_1658111 162137 1 0.996 0.996
ILMN_3234979 51117 1 0.996 0.996
ILMN_1776916 55057 1 0.996 0.996
ILMN_1752952 79148 1 0.996 0.996
ILMN_1791508 79148 0.666666666666667 0.996 0.664
ILMN_1787196 84569 1 0.996 0.996
ILMN_1727798 56180 1 0.996 0.996
ILMN_1803561 5321 1 0.996 0.996
ILMN_1767446 57484 1 0.996 0.996
ILMN_3238159 4128 1 0.996 0.996
ILMN_1769144 285525 1 0.996 0.996
ILMN_1792669 3141 0.3 0.996 0.2988
ILMN_2191402 3141 0.3 0.996 0.2988
ILMN_2206080 56547 1 0.996 0.996
ILMN_1698554 65985 1 0.996 0.996
